hp_kW,age,make_model,Gears,Gearing_Type,price
66.0,3.0,Audi A1,5.0,Manual,12900
70.0,3.0,Audi A1,5.0,Manual,12920
70.0,3.0,Audi A1,5.0,Manual,12920
70.0,3.0,Audi A1,5.0,Manual,13490
85.0,3.0,Audi A1,5.0,Manual,13490
92.0,3.0,Audi A1,5.0,Manual,13480
92.0,3.0,Audi A1,5.0,Manual,13480
70.0,3.0,Audi A1,5.0,Manual,13480
67.0,3.0,Audi A1,5.0,Manual,13490
92.0,3.0,Audi A1,6.0,Manual,13475
70.0,3.0,Audi A1,5.0,Manual,13470
66.0,3.0,Audi A1,5.0,Manual,13470
60.0,3.0,Audi A1,5.0,Manual,13450
70.0,3.0,Audi A1,5.0,Manual,13450
66.0,3.0,Audi A1,5.0,Manual,13450
70.0,3.0,Audi A1,5.0,Manual,13430
70.0,3.0,Audi A1,5.0,Manual,13430
70.0,3.0,Audi A1,5.0,Manual,13430
70.0,3.0,Audi A1,5.0,Manual,12790
60.0,3.0,Audi A1,5.0,Manual,12788
70.0,3.0,Audi A1,5.0,Manual,12780
66.0,3.0,Audi A1,5.0,Manual,12740
70.0,3.0,Audi A1,5.0,Manual,12736
70.0,3.0,Audi A1,5.0,Manual,12720
66.0,3.0,Audi A1,5.0,Manual,12750
66.0,3.0,Audi A1,5.0,Manual,12750
70.0,3.0,Audi A1,5.0,Manual,12700
66.0,3.0,Audi A1,5.0,Manual,12700
85.0,3.0,Audi A1,5.0,Manual,12550
60.0,3.0,Audi A1,5.0,Manual,12500
60.0,3.0,Audi A1,5.0,Manual,12699
66.0,3.0,Audi A1,5.0,Manual,12600
70.0,3.0,Audi A1,5.0,Manual,12600
66.0,3.0,Audi A1,5.0,Manual,12699
92.0,3.0,Audi A1,6.0,Manual,12550
70.0,3.0,Audi A1,5.0,Manual,12900
66.0,3.0,Audi A1,5.0,Manual,12900
85.0,2.0,Audi A1,5.0,Manual,12900
70.0,3.0,Audi A1,5.0,Manual,12500
66.0,3.0,Audi A1,5.0,Manual,12500
70.0,3.0,Audi A1,5.0,Manual,12900
66.0,3.0,Audi A1,5.0,Manual,12900
66.0,3.0,Audi A1,5.0,Manual,12900
66.0,3.0,Audi A1,5.0,Manual,12900
70.0,3.0,Audi A1,5.0,Manual,12899
70.0,3.0,Audi A1,5.0,Manual,12890
60.0,3.0,Audi A1,5.0,Manual,12888
70.0,3.0,Audi A1,5.0,Manual,12890
85.0,3.0,Audi A1,5.0,Manual,12890
60.0,3.0,Audi A1,5.0,Manual,12888
66.0,3.0,Audi A1,5.0,Manual,12880
66.0,3.0,Audi A1,5.0,Manual,12500
70.0,3.0,Audi A1,5.0,Manual,12860
70.0,3.0,Audi A1,5.0,Manual,12850
70.0,3.0,Audi A1,5.0,Manual,12840
70.0,3.0,Audi A1,5.0,Manual,12820
66.0,3.0,Audi A1,5.0,Manual,12000
85.0,3.0,Audi A1,5.0,Manual,12000
70.0,3.0,Audi A1,5.0,Manual,12000
70.0,3.0,Audi A1,5.0,Manual,11999
67.0,2.0,Audi A1,5.0,Manual,11990
85.0,3.0,Audi A1,5.0,Manual,11990
85.0,3.0,Audi A1,5.0,Manual,11999
70.0,3.0,Audi A1,5.0,Manual,11990
66.0,3.0,Audi A1,5.0,Manual,11999
85.0,3.0,Audi A1,5.0,Manual,11993
67.0,2.0,Audi A1,5.0,Manual,11990
66.0,3.0,Audi A1,5.0,Manual,11990
70.0,3.0,Audi A1,5.0,Manual,11990
70.0,3.0,Audi A1,5.0,Manual,11990
60.0,3.0,Audi A1,5.0,Manual,11982
70.0,3.0,Audi A1,5.0,Manual,11950
60.0,3.0,Audi A1,5.0,Manual,11950
66.0,3.0,Audi A1,5.0,Manual,12500
60.0,3.0,Audi A1,5.0,Manual,11990
66.0,3.0,Audi A1,5.0,Manual,11980
85.0,3.0,Audi A1,5.0,Manual,12479
66.0,3.0,Audi A1,5.0,Manual,12400
60.0,3.0,Audi A1,5.0,Manual,12470
66.0,3.0,Audi A1,5.0,Manual,12499
70.0,3.0,Audi A1,5.0,Manual,12451
70.0,3.0,Audi A1,5.0,Manual,12440
70.0,3.0,Audi A1,5.0,Manual,12400
60.0,2.0,Audi A1,5.0,Manual,12490
66.0,3.0,Audi A1,5.0,Manual,12390
70.0,3.0,Audi A1,5.0,Manual,12380
70.0,3.0,Audi A1,5.0,Manual,12380
66.0,2.0,Audi A1,5.0,Manual,12350
70.0,3.0,Audi A1,5.0,Manual,12200
70.0,3.0,Audi A1,5.0,Manual,12200
85.0,3.0,Audi A1,5.0,Manual,13945
92.0,3.0,Audi A1,6.0,Manual,13979
70.0,1.0,Audi A1,5.0,Manual,13980
85.0,3.0,Audi A1,5.0,Manual,13980
92.0,3.0,Audi A1,5.0,Manual,13980
70.0,2.0,Audi A1,5.0,Manual,13990
70.0,2.0,Audi A1,5.0,Manual,13990
60.0,2.0,Audi A1,5.0,Manual,13990
66.0,3.0,Audi A1,5.0,Manual,13990
70.0,3.0,Audi A1,5.0,Manual,13990
85.0,3.0,Audi A1,5.0,Manual,14340
70.0,2.0,Audi A1,7.0,Semi-automatic,22150
85.0,0.0,Audi A1,7.0,Semi-automatic,32000
85.0,3.0,Audi A1,7.0,Semi-automatic,17999
85.0,1.0,Audi A1,7.0,Semi-automatic,22090
85.0,0.0,Audi A1,7.0,Semi-automatic,31990
66.0,3.0,Audi A1,5.0,Manual,13990
66.0,3.0,Audi A1,5.0,Manual,14200
147.0,0.0,Audi A1,6.0,Semi-automatic,37900
70.0,3.0,Audi A1,5.0,Manual,14340
85.0,3.0,Audi A1,5.0,Manual,14330
66.0,3.0,Audi A1,5.0,Manual,14330
60.0,3.0,Audi A1,5.0,Manual,14300
70.0,3.0,Audi A1,5.0,Manual,14300
66.0,3.0,Audi A1,5.0,Manual,14300
86.0,2.0,Audi A1,5.0,Manual,14295
70.0,3.0,Audi A1,5.0,Manual,14280
70.0,3.0,Audi A1,5.0,Manual,14280
70.0,3.0,Audi A1,5.0,Manual,14275
70.0,3.0,Audi A1,5.0,Manual,14250
70.0,3.0,Audi A1,5.0,Manual,14240
60.0,1.0,Audi A1,5.0,Manual,14220
70.0,2.0,Audi A1,5.0,Manual,14220
70.0,2.0,Audi A1,5.0,Manual,14200
66.0,3.0,Audi A1,5.0,Manual,14200
66.0,3.0,Audi A1,5.0,Manual,14200
70.0,3.0,Audi A1,5.0,Manual,14200
85.0,0.0,Audi A1,7.0,Semi-automatic,35900
85.0,1.0,Audi A1,7.0,Semi-automatic,33900
85.0,0.0,Audi A1,7.0,Semi-automatic,30000
85.0,3.0,Audi A1,5.0,Manual,14200
85.0,0.0,Audi A1,7.0,Semi-automatic,26400
85.0,0.0,Audi A1,7.0,Semi-automatic,26500
85.0,0.0,Audi A1,7.0,Semi-automatic,26500
85.0,0.0,Audi A1,7.0,Semi-automatic,27900
85.0,0.0,Audi A1,7.0,Semi-automatic,26900
85.0,0.0,Audi A1,7.0,Semi-automatic,26900
85.0,0.0,Audi A1,7.0,Semi-automatic,25900
140.0,2.0,Audi A1,7.0,Semi-automatic,23490
66.0,2.0,Audi A1,7.0,Semi-automatic,22500
85.0,3.0,Audi A1,5.0,Manual,14200
85.0,3.0,Audi A1,5.0,Manual,14200
85.0,1.0,Audi A1,7.0,Semi-automatic,22500
60.0,3.0,Audi A1,5.0,Manual,14199
66.0,3.0,Audi A1,5.0,Manual,14200
85.0,2.0,Audi A1,5.0,Manual,14000
60.0,3.0,Audi A1,5.0,Manual,14000
70.0,2.0,Audi A1,5.0,Manual,14000
70.0,2.0,Audi A1,5.0,Manual,14000
70.0,3.0,Audi A1,5.0,Manual,14000
70.0,2.0,Audi A1,5.0,Manual,14000
70.0,3.0,Audi A1,5.0,Manual,14000
66.0,3.0,Audi A1,5.0,Manual,14000
66.0,3.0,Audi A1,5.0,Manual,14000
70.0,3.0,Audi A1,5.0,Manual,13999
66.0,3.0,Audi A1,5.0,Manual,13999
70.0,2.0,Audi A1,5.0,Manual,13990
60.0,3.0,Audi A1,5.0,Manual,13990
92.0,3.0,Audi A1,6.0,Manual,14000
66.0,2.0,Audi A1,7.0,Semi-automatic,21000
70.0,1.0,Audi A1,7.0,Semi-automatic,20900
85.0,2.0,Audi A1,7.0,Semi-automatic,20800
141.0,2.0,Audi A1,7.0,Semi-automatic,20000
66.0,3.0,Audi A1,7.0,Semi-automatic,19900
70.0,2.0,Audi A1,7.0,Semi-automatic,19000
85.0,1.0,Audi A1,7.0,Semi-automatic,20500
66.0,3.0,Audi A1,7.0,Semi-automatic,19000
66.0,1.0,Audi A1,7.0,Semi-automatic,18900
66.0,2.0,Audi A1,7.0,Semi-automatic,18500
66.0,1.0,Audi A1,7.0,Semi-automatic,18500
85.0,3.0,Audi A1,7.0,Semi-automatic,18500
70.0,2.0,Audi A1,7.0,Semi-automatic,18000
85.0,1.0,Audi A1,7.0,Semi-automatic,18000
66.0,1.0,Audi A1,7.0,Semi-automatic,18300
66.0,3.0,Audi A1,7.0,Semi-automatic,18000
66.0,2.0,Audi A1,7.0,Semi-automatic,18000
70.0,3.0,Audi A1,7.0,Semi-automatic,17945
66.0,3.0,Audi A1,7.0,Semi-automatic,17500
70.0,3.0,Audi A1,7.0,Semi-automatic,17000
66.0,3.0,Audi A1,7.0,Semi-automatic,16900
85.0,1.0,Audi A1,7.0,Semi-automatic,16800
66.0,3.0,Audi A1,7.0,Semi-automatic,16500
85.0,3.0,Audi A1,7.0,Semi-automatic,16500
66.0,3.0,Audi A1,7.0,Semi-automatic,16500
85.0,2.0,Audi A1,7.0,Semi-automatic,15999
70.0,2.0,Audi A1,7.0,Semi-automatic,15980
66.0,3.0,Audi A1,7.0,Semi-automatic,15950
85.0,3.0,Audi A1,7.0,Semi-automatic,15900
85.0,3.0,Audi A1,7.0,Semi-automatic,15900
85.0,3.0,Audi A1,7.0,Semi-automatic,15800
70.0,3.0,Audi A1,7.0,Semi-automatic,15500
70.0,3.0,Audi A1,5.0,Manual,14440
85.0,3.0,Audi A1,7.0,Semi-automatic,14300
85.0,3.0,Audi A1,7.0,Semi-automatic,12999
66.0,3.0,Audi A1,7.0,Semi-automatic,15000
92.0,3.0,Audi A1,5.0,Manual,14450
85.0,3.0,Audi A1,5.0,Manual,14440
66.0,3.0,Audi A1,7.0,Semi-automatic,15000
60.0,3.0,Audi A1,5.0,Manual,14450
70.0,3.0,Audi A1,5.0,Manual,14430
70.0,3.0,Audi A1,5.0,Manual,14430
70.0,3.0,Audi A1,5.0,Manual,14405
66.0,2.0,Audi A1,5.0,Manual,14400
85.0,2.0,Audi A1,5.0,Manual,14391
70.0,2.0,Audi A1,5.0,Manual,14430
85.0,2.0,Audi A1,5.0,Manual,14400
70.0,3.0,Audi A1,5.0,Manual,14390
60.0,3.0,Audi A1,5.0,Manual,14390
71.0,3.0,Audi A1,5.0,Manual,14390
66.0,3.0,Audi A1,5.0,Manual,14390
85.0,2.0,Audi A1,5.0,Manual,14390
66.0,3.0,Audi A1,5.0,Manual,14388
70.0,3.0,Audi A1,5.0,Manual,14380
66.0,2.0,Audi A1,5.0,Manual,14350
85.0,3.0,Audi A1,5.0,Manual,13990
92.0,3.0,Audi A1,6.0,Manual,13990
66.0,3.0,Audi A1,5.0,Manual,13990
66.0,3.0,Audi A1,5.0,Manual,13990
85.0,3.0,Audi A1,5.0,Manual,13989
60.0,2.0,Audi A1,5.0,Manual,13980
85.0,3.0,Audi A1,5.0,Manual,13990
70.0,3.0,Audi A1,5.0,Manual,13990
70.0,3.0,Audi A1,5.0,Manual,13990
70.0,3.0,Audi A1,5.0,Manual,13980
66.0,3.0,Audi A1,5.0,Manual,13970
66.0,3.0,Audi A1,5.0,Manual,13970
70.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13960
70.0,3.0,Audi A1,5.0,Manual,13960
70.0,2.0,Audi A1,5.0,Manual,13955
66.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
85.0,3.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
70.0,2.0,Audi A1,5.0,Manual,13950
70.0,3.0,Audi A1,5.0,Manual,13950
66.0,3.0,Audi A1,5.0,Manual,13950
66.0,3.0,Audi A1,5.0,Manual,13980
66.0,2.0,Audi A1,5.0,Manual,13950
60.0,3.0,Audi A1,5.0,Manual,13950
70.0,2.0,Audi A1,7.0,Automatic,18990
70.0,1.0,Audi A1,7.0,Automatic,18980
85.0,1.0,Audi A1,7.0,Automatic,18990
70.0,2.0,Audi A1,7.0,Automatic,19120
92.0,1.0,Audi A1,7.0,Automatic,19875
70.0,2.0,Audi A1,7.0,Automatic,19890
70.0,1.0,Audi A1,7.0,Automatic,19887
70.0,1.0,Audi A1,7.0,Automatic,20450
66.0,1.0,Audi A1,7.0,Automatic,20500
70.0,2.0,Audi A1,7.0,Automatic,20500
71.0,1.0,Audi A1,6.0,Automatic,20900
92.0,2.0,Audi A1,7.0,Automatic,20790
71.0,1.0,Audi A1,7.0,Automatic,20990
85.0,1.0,Audi A1,7.0,Automatic,21350
70.0,2.0,Audi A1,7.0,Automatic,21400
85.0,1.0,Audi A1,7.0,Automatic,20900
85.0,0.0,Audi A1,7.0,Automatic,21300
85.0,0.0,Audi A1,7.0,Automatic,21300
70.0,1.0,Audi A1,7.0,Automatic,21380
92.0,2.0,Audi A1,7.0,Automatic,20900
66.0,2.0,Audi A1,5.0,Manual,14890
70.0,2.0,Audi A1,5.0,Manual,14950
60.0,2.0,Audi A1,5.0,Manual,14950
66.0,2.0,Audi A1,5.0,Manual,14950
66.0,2.0,Audi A1,5.0,Manual,14950
85.0,1.0,Audi A1,7.0,Automatic,21500
60.0,2.0,Audi A1,5.0,Manual,14950
70.0,2.0,Audi A1,5.0,Manual,14950
67.0,1.0,Audi A1,7.0,Automatic,21500
60.0,2.0,Audi A1,5.0,Manual,14931
60.0,2.0,Audi A1,5.0,Manual,14931
60.0,2.0,Audi A1,5.0,Manual,14910
85.0,2.0,Audi A1,5.0,Manual,14900
70.0,1.0,Audi A1,5.0,Manual,14900
60.0,2.0,Audi A1,5.0,Manual,14900
85.0,1.0,Audi A1,5.0,Manual,14900
70.0,1.0,Audi A1,5.0,Manual,14900
66.0,2.0,Audi A1,5.0,Manual,14900
70.0,2.0,Audi A1,5.0,Manual,14900
70.0,0.0,Audi A1,5.0,Manual,14900
70.0,1.0,Audi A1,5.0,Manual,14899
60.0,2.0,Audi A1,5.0,Manual,14885
66.0,2.0,Audi A1,5.0,Manual,14880
70.0,2.0,Audi A1,5.0,Manual,14900
60.0,2.0,Audi A1,5.0,Manual,14880
70.0,2.0,Audi A1,5.0,Manual,14500
70.0,1.0,Audi A1,5.0,Manual,14500
66.0,2.0,Audi A1,5.0,Manual,14880
85.0,2.0,Audi A1,5.0,Manual,14879
92.0,2.0,Audi A1,6.0,Manual,14500
60.0,2.0,Audi A1,5.0,Manual,14500
85.0,2.0,Audi A1,5.0,Manual,14500
70.0,2.0,Audi A1,5.0,Manual,14500
70.0,2.0,Audi A1,5.0,Manual,14500
60.0,2.0,Audi A1,5.0,Manual,14500
70.0,1.0,Audi A1,5.0,Manual,14500
85.0,2.0,Audi A1,5.0,Manual,14500
70.0,2.0,Audi A1,7.0,Automatic,21500
92.0,2.0,Audi A1,7.0,Automatic,21490
110.0,2.0,Audi A1,7.0,Automatic,21490
92.0,1.0,Audi A1,7.0,Automatic,21490
92.0,1.0,Audi A1,7.0,Automatic,21480
92.0,1.0,Audi A1,7.0,Automatic,21460
70.0,1.0,Audi A1,7.0,Automatic,21460
70.0,2.0,Audi A1,5.0,Manual,14790
66.0,2.0,Audi A1,5.0,Manual,14790
92.0,1.0,Audi A1,7.0,Automatic,21480
66.0,2.0,Audi A1,5.0,Manual,14790
66.0,2.0,Audi A1,5.0,Manual,14780
66.0,2.0,Audi A1,5.0,Manual,14780
60.0,2.0,Audi A1,5.0,Manual,14780
60.0,2.0,Audi A1,5.0,Manual,14750
66.0,2.0,Audi A1,5.0,Manual,14700
66.0,2.0,Audi A1,5.0,Manual,14750
60.0,2.0,Audi A1,5.0,Manual,14750
70.0,2.0,Audi A1,5.0,Manual,14730
60.0,1.0,Audi A1,5.0,Manual,14680
60.0,2.0,Audi A1,5.0,Manual,14499
85.0,2.0,Audi A1,5.0,Manual,14551
85.0,2.0,Audi A1,5.0,Manual,14500
71.0,1.0,Audi A1,5.0,Manual,14490
66.0,2.0,Audi A1,5.0,Manual,14490
85.0,2.0,Audi A1,5.0,Manual,14490
87.0,2.0,Audi A1,5.0,Manual,14490
70.0,1.0,Audi A1,7.0,Automatic,21460
110.0,2.0,Audi A1,7.0,Automatic,21460
92.0,1.0,Audi A1,7.0,Automatic,21450
70.0,1.0,Audi A1,7.0,Automatic,21445
141.0,2.0,Audi A1,7.0,Automatic,21430
110.0,0.0,Audi A1,7.0,Automatic,21406
92.0,2.0,Audi A1,7.0,Automatic,21420
70.0,1.0,Audi A1,7.0,Automatic,21400
92.0,2.0,Audi A1,7.0,Automatic,21400
60.0,2.0,Audi A1,5.0,Manual,14500
66.0,2.0,Audi A1,5.0,Manual,14490
70.0,2.0,Audi A1,7.0,Automatic,20990
70.0,1.0,Audi A1,7.0,Automatic,20990
71.0,1.0,Audi A1,7.0,Automatic,20990
92.0,2.0,Audi A1,7.0,Automatic,20990
70.0,2.0,Audi A1,7.0,Automatic,20990
92.0,2.0,Audi A1,7.0,Automatic,20990
92.0,1.0,Audi A1,7.0,Automatic,20985
70.0,1.0,Audi A1,7.0,Automatic,20985
110.0,0.0,Audi A1,7.0,Automatic,20980
71.0,2.0,Audi A1,7.0,Automatic,20950
85.0,1.0,Audi A1,7.0,Automatic,20950
70.0,1.0,Audi A1,7.0,Automatic,20950
70.0,1.0,Audi A1,7.0,Automatic,20950
70.0,1.0,Audi A1,7.0,Automatic,20950
71.0,1.0,Audi A1,7.0,Automatic,20950
70.0,1.0,Audi A1,7.0,Automatic,20950
70.0,1.0,Audi A1,7.0,Automatic,20940
71.0,2.0,Audi A1,6.0,Automatic,20940
70.0,1.0,Audi A1,7.0,Automatic,20939
92.0,2.0,Audi A1,7.0,Automatic,20900
92.0,2.0,Audi A1,7.0,Automatic,21300
70.0,0.0,Audi A1,7.0,Automatic,21290
85.0,0.0,Audi A1,7.0,Automatic,21290
70.0,1.0,Audi A1,7.0,Automatic,21285
92.0,2.0,Audi A1,7.0,Automatic,21275
85.0,0.0,Audi A1,7.0,Automatic,21200
92.0,1.0,Audi A1,7.0,Automatic,21200
66.0,1.0,Audi A1,7.0,Automatic,21140
85.0,0.0,Audi A1,6.0,Automatic,21100
66.0,1.0,Audi A1,7.0,Automatic,20999
92.0,2.0,Audi A1,7.0,Automatic,20999
66.0,1.0,Audi A1,7.0,Automatic,20999
71.0,1.0,Audi A1,7.0,Automatic,20995
70.0,1.0,Audi A1,7.0,Automatic,20990
70.0,2.0,Audi A1,7.0,Automatic,20990
71.0,1.0,Audi A1,7.0,Automatic,20900
70.0,1.0,Audi A1,7.0,Automatic,20900
92.0,1.0,Audi A1,7.0,Automatic,20900
71.0,1.0,Audi A1,7.0,Automatic,20900
93.0,2.0,Audi A1,7.0,Automatic,20900
71.0,2.0,Audi A1,7.0,Automatic,20900
85.0,1.0,Audi A1,7.0,Automatic,20900
70.0,1.0,Audi A1,7.0,Automatic,20890
70.0,1.0,Audi A1,7.0,Automatic,20890
141.0,1.0,Audi A1,7.0,Automatic,20885
66.0,1.0,Audi A1,7.0,Automatic,20879
85.0,1.0,Audi A1,7.0,Automatic,20840
66.0,1.0,Audi A1,7.0,Automatic,20860
85.0,1.0,Audi A1,7.0,Automatic,20800
66.0,2.0,Audi A1,7.0,Automatic,20500
70.0,1.0,Audi A1,7.0,Automatic,20500
85.0,1.0,Audi A1,7.0,Automatic,20500
92.0,2.0,Audi A1,7.0,Automatic,20800
92.0,2.0,Audi A1,7.0,Automatic,20500
110.0,2.0,Audi A1,7.0,Automatic,20500
70.0,1.0,Audi A1,7.0,Automatic,20490
92.0,2.0,Audi A1,7.0,Automatic,20490
141.0,2.0,Audi A1,7.0,Automatic,20490
70.0,2.0,Audi A1,7.0,Automatic,20490
70.0,1.0,Audi A1,7.0,Automatic,20480
70.0,1.0,Audi A1,7.0,Automatic,20488
70.0,1.0,Audi A1,7.0,Automatic,20480
70.0,1.0,Audi A1,7.0,Automatic,20479
92.0,2.0,Audi A1,7.0,Automatic,20457
66.0,1.0,Audi A1,7.0,Automatic,20780
71.0,2.0,Audi A1,7.0,Automatic,20750
66.0,1.0,Audi A1,7.0,Automatic,20730
141.0,2.0,Audi A1,7.0,Automatic,20700
70.0,1.0,Audi A1,7.0,Automatic,20700
70.0,1.0,Audi A1,7.0,Automatic,20700
85.0,1.0,Audi A1,7.0,Automatic,20700
92.0,1.0,Audi A1,7.0,Automatic,20669
70.0,1.0,Audi A1,7.0,Automatic,20685
92.0,1.0,Audi A1,7.0,Automatic,20680
110.0,2.0,Audi A1,7.0,Automatic,20650
66.0,1.0,Audi A1,7.0,Automatic,20570
85.0,1.0,Audi A1,7.0,Automatic,20550
85.0,1.0,Audi A1,7.0,Automatic,20550
60.0,1.0,Audi A1,8.0,Automatic,20500
85.0,1.0,Audi A1,7.0,Automatic,20500
85.0,1.0,Audi A1,7.0,Automatic,20500
70.0,2.0,Audi A1,7.0,Automatic,20500
85.0,1.0,Audi A1,7.0,Automatic,20500
110.0,0.0,Audi A1,7.0,Automatic,20582
71.0,2.0,Audi A1,7.0,Automatic,19950
85.0,1.0,Audi A1,7.0,Automatic,19950
85.0,2.0,Audi A1,7.0,Automatic,19900
70.0,1.0,Audi A1,7.0,Automatic,19930
70.0,1.0,Audi A1,7.0,Automatic,19900
85.0,1.0,Audi A1,7.0,Automatic,19900
85.0,1.0,Audi A1,7.0,Automatic,19900
85.0,1.0,Audi A1,7.0,Automatic,19900
92.0,2.0,Audi A1,7.0,Automatic,19900
85.0,1.0,Audi A1,7.0,Automatic,19900
70.0,1.0,Audi A1,7.0,Automatic,19900
70.0,1.0,Audi A1,7.0,Automatic,19900
71.0,2.0,Audi A1,7.0,Automatic,19900
70.0,1.0,Audi A1,7.0,Automatic,19890
71.0,1.0,Audi A1,7.0,Automatic,19900
70.0,1.0,Audi A1,7.0,Automatic,19890
70.0,1.0,Audi A1,7.0,Automatic,19890
70.0,1.0,Audi A1,7.0,Automatic,19890
70.0,2.0,Audi A1,7.0,Automatic,19890
92.0,2.0,Audi A1,7.0,Automatic,20450
70.0,1.0,Audi A1,7.0,Automatic,20444
92.0,1.0,Audi A1,7.0,Automatic,20441
70.0,1.0,Audi A1,7.0,Automatic,20400
71.0,2.0,Audi A1,7.0,Automatic,20400
85.0,0.0,Audi A1,7.0,Automatic,20380
85.0,1.0,Audi A1,7.0,Automatic,20350
92.0,2.0,Audi A1,7.0,Automatic,20290
92.0,1.0,Audi A1,7.0,Automatic,20090
66.0,1.0,Audi A1,7.0,Automatic,20000
70.0,2.0,Audi A1,7.0,Automatic,20000
92.0,1.0,Audi A1,7.0,Automatic,20000
85.0,0.0,Audi A1,7.0,Automatic,20080
70.0,2.0,Audi A1,7.0,Automatic,19999
85.0,2.0,Audi A1,7.0,Automatic,19999
66.0,1.0,Audi A1,7.0,Automatic,19999
66.0,1.0,Audi A1,7.0,Automatic,19999
92.0,1.0,Audi A1,7.0,Automatic,19999
92.0,2.0,Audi A1,7.0,Automatic,19990
66.0,2.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19990
70.0,2.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19990
92.0,2.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19990
71.0,1.0,Audi A1,7.0,Automatic,19990
71.0,1.0,Audi A1,7.0,Automatic,19990
71.0,1.0,Audi A1,7.0,Automatic,19990
92.0,1.0,Audi A1,7.0,Automatic,19990
70.0,1.0,Audi A1,7.0,Automatic,19988
70.0,2.0,Audi A1,7.0,Automatic,19980
70.0,1.0,Audi A1,7.0,Automatic,19980
66.0,1.0,Audi A1,7.0,Automatic,19980
85.0,2.0,Audi A1,7.0,Automatic,19700
85.0,1.0,Audi A1,7.0,Automatic,19977
85.0,0.0,Audi A1,7.0,Automatic,19990
85.0,1.0,Audi A1,7.0,Automatic,19700
70.0,1.0,Audi A1,7.0,Automatic,19690
70.0,1.0,Audi A1,7.0,Automatic,19959
92.0,1.0,Audi A1,7.0,Automatic,19640
70.0,1.0,Audi A1,7.0,Automatic,19600
66.0,1.0,Audi A1,7.0,Automatic,19640
70.0,1.0,Audi A1,7.0,Automatic,19560
70.0,1.0,Audi A1,7.0,Automatic,19550
92.0,2.0,Audi A1,7.0,Automatic,19500
85.0,1.0,Audi A1,7.0,Automatic,19500
70.0,2.0,Audi A1,7.0,Automatic,19500
70.0,1.0,Audi A1,7.0,Automatic,19500
92.0,1.0,Audi A1,6.0,Automatic,19490
70.0,1.0,Audi A1,7.0,Automatic,19450
70.0,1.0,Audi A1,7.0,Automatic,19449
70.0,1.0,Audi A1,7.0,Automatic,19449
70.0,1.0,Audi A1,7.0,Automatic,19449
70.0,1.0,Audi A1,7.0,Automatic,19440
70.0,1.0,Audi A1,7.0,Automatic,19880
70.0,1.0,Audi A1,7.0,Automatic,19878
66.0,2.0,Audi A1,7.0,Automatic,19400
70.0,1.0,Audi A1,7.0,Automatic,19870
85.0,1.0,Audi A1,7.0,Automatic,19850
70.0,2.0,Audi A1,7.0,Automatic,19840
66.0,1.0,Audi A1,7.0,Automatic,19840
85.0,0.0,Audi A1,7.0,Automatic,19838
70.0,1.0,Audi A1,7.0,Automatic,19800
66.0,1.0,Audi A1,7.0,Automatic,19800
70.0,1.0,Audi A1,7.0,Automatic,19780
70.0,1.0,Audi A1,7.0,Automatic,19770
70.0,1.0,Audi A1,7.0,Automatic,19779
85.0,2.0,Audi A1,7.0,Automatic,19700
66.0,1.0,Audi A1,7.0,Automatic,19770
70.0,1.0,Audi A1,7.0,Automatic,19390
85.0,0.0,Audi A1,7.0,Automatic,19388
85.0,0.0,Audi A1,7.0,Automatic,19388
70.0,2.0,Audi A1,7.0,Automatic,19377
70.0,1.0,Audi A1,7.0,Automatic,19350
85.0,0.0,Audi A1,7.0,Automatic,19214
70.0,1.0,Audi A1,7.0,Automatic,19190
71.0,1.0,Audi A1,7.0,Automatic,19100
70.0,1.0,Audi A1,7.0,Automatic,19229
85.0,1.0,Audi A1,7.0,Automatic,19200
70.0,1.0,Audi A1,5.0,Automatic,19300
85.0,1.0,Audi A1,7.0,Automatic,19100
85.0,1.0,Audi A1,7.0,Automatic,19000
71.0,1.0,Audi A1,7.0,Automatic,18990
70.0,2.0,Audi A1,7.0,Automatic,19000
70.0,1.0,Audi A1,7.0,Automatic,18980
70.0,2.0,Audi A1,7.0,Automatic,18980
66.0,2.0,Audi A1,7.0,Automatic,19000
92.0,2.0,Audi A1,7.0,Automatic,18990
70.0,1.0,Audi A1,7.0,Automatic,18980
70.0,2.0,Audi A1,7.0,Automatic,18970
71.0,2.0,Audi A1,7.0,Automatic,18950
70.0,1.0,Audi A1,7.0,Automatic,18970
92.0,2.0,Audi A1,7.0,Automatic,18950
70.0,1.0,Audi A1,7.0,Automatic,18910
66.0,2.0,Audi A1,7.0,Automatic,18900
